trading_room_ID,PositionType,Ticket_ID,Instrument_Name,Type,Amount,OpenPrice,ClosePrice,StopLoss,TakeProfit,Current,PL,GrossPL,NetPL,Swap,OpenTimestamp,CloseTimestamp,calculatedBalance,closed_positions_cnt
267999,Closed,1180179,EURUSD,SELL,0.01,1.18171,1.18169,,,1.22745,0.2,0,0.02,0,1596805356,1596805424,4544.61,45
267999,Closed,1180178,EURUSD,SELL,0.01,1.18163,1.18169,,,1.22745,-0.6,0,-0.06,0,1596805353,1596805427,4544.61,46
267999,Closed,1180175,EURUSD,BUY,0.01,1.18192,1.18138,,,1.22717,-5.4,0,-0.54,0,1596805342,1596805447,4544.61,50
267999,Closed,1180174,EURUSD,BUY,0.01,1.18189,1.18138,,,1.22717,-5.1,0,-0.51,0,1596805340,1596805432,4544.61,47
267999,Closed,1180172,EURUSD,BUY,0.01,1.18177,1.18139,,,1.22717,-3.8,0,-0.38,0,1596805337,1596805436,4544.61,48
267999,Closed,1180171,EURUSD,BUY,0.01,1.18177,1.18141,,,1.22717,-3.6,0,-0.36,0,1596805334,1596805452,4544.61,51
267999,Closed,1180085,EURUSD,BUY,0.01,1.18197,1.18137,,,1.22717,-6,0,-0.6,0,1596805067,1596805441,4544.61,49
267999,Closed,1180054,EURUSD,BUY,0.01,1.18162,1.18138,,,1.22717,-2.4,0,-0.24,0,1596804644,1596805456,4544.61,52
267999,Closed,1180033,EURJPY,BUY,0.01,124.821,124.8,,,127.076,-2.1,0,-0.2,0,1596804414,1596804455,4544.61,37
267999,Closed,1180013,EURUSD,SELL,0.01,1.18112,1.18152,,,1.22745,-4,0,-0.4,0,1596804183,1596804503,4544.61,43
267999,Closed,1180008,EURUSD,SELL,0.01,1.18111,1.18149,,,1.22745,-3.8,0,-0.38,0,1596804174,1596804462,4544.61,38
267999,Closed,1180007,EURUSD,BUY,0.01,1.18135,1.18117,,,1.22717,-1.8,0,-0.18,0,1596804168,1596804466,4544.61,39
267999,Closed,1180006,EURUSD,BUY,0.01,1.18136,1.18112,,,1.22717,-2.4,0,-0.24,0,1596804164,1596804484,4544.61,41
267999,Closed,1180004,EURUSD,BUY,0.01,1.18136,1.18117,,,1.22717,-1.9,0,-0.19,0,1596804159,1596804471,4544.61,40
267999,Closed,1180002,EURUSD,BUY,0.01,1.18136,1.18127,,,1.22717,-0.9,0,-0.09,0,1596804157,1596804508,4544.61,44
267999,Closed,1180000,EURUSD,BUY,0.01,1.18125,1.18116,,,1.22717,-0.9,0,-0.09,0,1596804146,1596804490,4544.61,42
267999,Closed,1168155,EURUSD,BUY,0.09,1.18451,1.18409,,,1.22717,-4.2,0,-3.78,0,1596731751,1596731810,4544.61,18
267999,Closed,1168154,EURUSD,BUY,0.09,1.18452,1.18412,,,1.22717,-4,0,-3.6,0,1596731748,1596731811,4544.61,19
267999,Closed,1168153,CADCHF,BUY,0.1,0.68409,0.68382,,,0,-2.7,0,-2.97,0,1596731737,1596731803,4544.61,9
267999,Closed,1168151,NZDCAD,BUY,0.1,0.88572,0.88552,,,0,-2,0,-1.51,0,1596731729,1596731822,4544.61,35
267999,Closed,1168150,EURAUD,BUY,0.1,1.64149,1.64032,,,1.58374,-11.7,0,-8.44,0,1596731727,1596731804,4544.61,10
267999,Closed,1168148,EURJPY,BUY,0.1,125.001,124.973,,,127.076,-2.8,0,-2.66,0,1596731722,1596731807,4544.61,15
267999,Closed,1168146,EURCHF,BUY,0.1,1.0784,1.07801,,,0,-3.9,0,-4.28,0,1596731721,1596731808,4544.61,17
267999,Closed,1168143,EURGBP,BUY,0.1,0.90252,0.90201,,,0,-5.1,0,-6.7,0,1596731716,1596731813,4544.61,23
267999,Closed,1168142,EURCHF,BUY,0.1,1.0784,1.07801,,,0,-3.9,0,-4.28,0,1596731712,1596731805,4544.61,13
267999,Closed,1168141,AUDUSD,BUY,0.1,0.72165,0.72164,,,0.7747,-0.1,0,-0.1,0,1596731709,1596731801,4544.61,8
267999,Closed,1168140,EURJPY,BUY,0.1,125.002,124.973,,,127.076,-2.9,0,-2.74,0,1596731708,1596731812,4544.61,21
267999,Closed,1168139,EURJPY,BUY,0.1,125,124.973,,,127.076,-2.7,0,-2.55,0,1596731707,1596731813,4544.61,25
267999,Closed,1168112,USDCAD,SELL,0.1,1.3312,1.33131,,,1.27127,-1.1,0,-0.83,0,1596731545,1596731819,4544.61,30
267999,Closed,1168097,EURUSD,SELL,0.01,1.18465,1.18442,,,1.22745,2.3,0,0.23,0,1596731450,1596731811,4544.61,20
267999,Closed,1168085,EURUSD,BUY,1.5,1.18474,1.18413,,,1.22717,-6.1,0,-91.5,0,1596731364,1596731812,4544.61,22
267999,Closed,1168082,EURUSD,BUY,0.5,1.18467,1.18416,,,1.22717,-5.1,0,-25.5,0,1596731349,1596731820,4544.61,33
267999,Closed,1168075,GBPCAD,BUY,0.1,1.7468,1.74714,,,1.72637,3.4,0,2.55,0,1596731277,1596731530,4544.61,5
267999,Closed,1168074,EURUSD,BUY,0.1,1.18466,1.18414,,,1.22717,-5.2,0,-5.2,0,1596731264,1596731813,4544.61,24
267999,Closed,1168072,EURUSD,BUY,0.1,1.18467,1.18407,,,1.22717,-6,0,-6,0,1596731255,1596731808,4544.61,16
267999,Closed,1168068,EURUSD,BUY,0.1,1.1848,1.18407,,,1.22717,-7.3,0,-7.3,0,1596731246,1596731805,4544.61,12
267999,Closed,1168067,EURUSD,BUY,0.1,1.18487,1.18407,,,1.22717,-8,0,-8,0,1596731243,1596731805,4544.61,11
267999,Closed,1168066,EURUSD,BUY,0.1,1.18483,1.18425,,,1.22717,-5.8,0,-5.8,0,1596731238,1596731750,4544.61,7
267999,Closed,1168057,EURUSD,BUY,0.1,1.18484,1.18407,,,1.22717,-7.7,0,-7.7,0,1596731234,1596731806,4544.61,14
267999,Closed,1168054,EURUSD,BUY,0.1,1.18488,1.18418,,,1.22717,-7,0,-7,0,1596731229,1596731742,4544.61,6
267999,Closed,1167993,USDCHF,SELL,0.01,0.9105,0.91055,,,0.88283,-0.5,0,-0.05,0,1596730695,1596731819,4544.61,31
267999,Closed,1167987,USDCHF,BUY,0.1,0.91081,0.91026,,,0.88254,-5.5,0,-6.04,0,1596730658,1596731818,4544.61,28
267999,Closed,1167986,NZDUSD,BUY,0.1,0.66596,0.66524,,,0.72519,-7.2,0,-7.2,0,1596730653,1596731818,4544.61,26
267999,Closed,1167984,GBPUSD,SELL,0.1,1.31312,1.31287,,,1.3604,2.5,0,2.5,0,1596730632,1596731820,4544.61,34
267999,Closed,1167976,GBPUSD,BUY,0.4,1.31338,1.31254,,,1.36009,-8.4,0,-33.6,0,1596730618,1596731818,4544.61,27
267999,Closed,1167972,GBPUSD,SELL,0.01,1.31304,1.31287,,,1.3604,1.7,0,0.17,0,1596730599,1596731822,4544.61,36
267999,Closed,1167969,GBPUSD,SELL,0.01,1.31314,1.31282,,,1.3604,3.2,0,0.32,0,1596730593,1596731818,4544.61,29
267999,Closed,1167950,GBPUSD,BUY,0.01,1.3142,1.31258,,,1.36009,-16.2,0,-1.62,0,1596730505,1596731820,4544.61,32
267999,Closed,1005654,USDCHF,SELL,0.01,0.93294,0.93321,,,0.88428,-2.7,0,-0.29,0,1595408932,1595408942,4851.68,2775
267999,Closed,1005647,USDJPY,SELL,0.01,106.906,106.937,,,103.813,-3.1,0,-0.29,0,1595408883,1595408893,4851.68,2774
267999,Closed,1005366,USDJPY,SELL,0.01,106.883,106.922,,,103.813,-3.9,0,-0.36,0,1595407486,1595407501,4851.68,2773
267999,Closed,978939,EURUSD,BUY,0.01,1.14223,1.14151,,,1.22733,-7.2,0,-0.72,0,1595197140,1595197195,4859.77,2582
267999,Closed,978938,EURUSD,BUY,0.03,1.14254,1.14176,,,1.22733,-7.8,0,-2.34,0,1595197095,1595197185,4859.77,2581
267999,Closed,961968,EURUSD,BUY,0.01,1.14321,1.15222,,,1.22733,90.1,0,8.89,-0.12,1594911381,1595406537,4859.65,2583
267999,Closed,961944,EURUSD,BUY,1,1.14332,1.14292,,,1.22733,-4,0,-40,0,1594911353,1594911380,4859.77,2580
267999,Closed,960137,EURUSD,BUY,0.1,1.14098,1.14099,,,1.22702,0.1,0,0.1,0,1594907912,1594908314,4859.77,2578
267999,Closed,960136,EURUSD,BUY,0.1,1.14092,1.14147,,,1.22733,5.5,0,5.5,0,1594907908,1594908494,4859.77,2579
267999,Closed,960092,USDCAD,SELL,0.1,1.35374,1.34552,,,1.27118,82.2,0,60.04,-1.05,1594907836,1595406537,4858.6,2584
267999,Closed,960081,USDCAD,BUY,0.5,1.35401,1.34524,,,1.2709,-87.7,0,-328.28,-2.32,1594907804,1595406539,4856.16,2586
267999,Closed,960057,AUDUSD,SELL,0.01,0.69805,0.69847,,,0.77496,-4.2,0,-0.42,0,1594907684,1594907708,4859.77,2577
267999,Closed,960051,AUDUSD,BUY,0.01,0.69845,0.71432,,,0.7749,158.7,0,15.75,-0.12,1594907647,1595406539,4856.04,2587
267999,Closed,960049,EURUSD,BUY,0.01,1.14134,1.15217,,,1.22733,108.3,0,10.71,-0.12,1594907641,1595406538,4858.48,2585
267999,Closed,960048,EURUSD,BUY,0.01,1.14139,1.15223,,,1.22733,108.4,0,10.72,-0.12,1594907637,1595406542,4855.92,2588
267999,Closed,960038,EURCHF,BUY,0.01,1.07908,1.07453,,,0,-45.5,0,-4.96,-0.08,1594907622,1595406548,4855.72,2590
267999,Closed,960036,AUDUSD,BUY,0.01,0.69851,0.7142,,,0.7749,156.9,0,15.57,-0.12,1594907618,1595406548,4855.8,2589
267999,Closed,960034,AUDUSD,BUY,0.01,0.69851,0.71419,,,0.7749,156.8,0,15.56,-0.12,1594907615,1595406550,4855.56,2592
267999,Closed,960032,USDCAD,BUY,0.01,1.35402,1.34522,,,1.2709,-88,0,-6.58,-0.04,1594907612,1595406550,4855.68,2591
267999,Closed,960030,EURUSD,BUY,0.01,1.14143,1.15207,,,1.22733,106.4,0,10.52,-0.12,1594907609,1595406555,4855.36,2595
267999,Closed,960028,EURJPY,BUY,0.01,122.332,123.179,,,127.109,84.7,0,7.76,-0.16,1594907605,1595406560,4855.24,2597
267999,Closed,960026,EURUSD,BUY,0.01,1.14138,1.1521,,,1.22733,107.2,0,10.6,-0.12,1594907603,1595406554,4855.44,2593
267999,Closed,960024,EURUSD,BUY,0.01,1.14138,1.15212,,,1.22743,107.4,0,10.62,-0.12,1594907602,1595406566,4855.2,2600
267999,Closed,959761,USDCHF,BUY,0.01,0.94579,0.93261,,,0.88399,-131.8,0,-14.09,0.04,1594906742,1595406571,4855.6,2610
267999,Closed,959760,USDCHF,BUY,0.01,0.94579,0.93262,,,0.88399,-131.7,0,-14.08,0.04,1594906742,1595406571,4855.56,2609
267999,Closed,959759,USDCHF,BUY,0.01,0.94574,0.9326,,,0.88399,-131.4,0,-14.05,0.04,1594906741,1595406572,4855.64,2611
267999,Closed,959758,USDCHF,BUY,0.01,0.9457,0.93267,,,0.88249,-130.3,0,-13.93,0.04,1594906740,1595406554,4855.48,2594
267999,Closed,959756,USDCHF,BUY,0.01,0.94571,0.93267,,,0.88249,-130.4,0,-13.94,0.04,1594906736,1595406561,4855.28,2598
267999,Closed,959755,USDCHF,BUY,0.01,0.94574,0.93262,,,0.88225,-131.2,0,-14.03,0.04,1594906735,1595406566,4855.32,2599
267999,Closed,959752,USDCHF,BUY,0.01,0.94578,0.93264,,,0.88399,-131.4,0,-14.05,0.04,1594906732,1595406568,4855.28,2602
267999,Closed,959751,USDCHF,BUY,0.01,0.94578,0.93265,,,0.88249,-131.3,0,-14.04,0.04,1594906732,1595406559,4855.4,2596
267999,Closed,959750,USDCHF,BUY,0.01,0.94578,0.93264,,,0.88399,-131.4,0,-14.05,0.04,1594906730,1595406568,4855.32,2603
267999,Closed,959748,USDCHF,BUY,0.01,0.94577,0.93259,,,0.88399,-131.8,0,-14.09,0.04,1594906729,1595406575,4855.88,2617
267999,Closed,959737,USDCHF,BUY,0.01,0.94579,0.93264,,,0.88399,-131.5,0,-14.06,0.04,1594906723,1595406569,4855.36,2604
267999,Closed,959722,USDCHF,BUY,0.01,0.94573,0.93263,,,0.88399,-131,0,-14.01,0.04,1594906708,1595406570,4855.48,2607
267999,Closed,959719,USDCHF,BUY,0.01,0.94558,0.93264,,,0.88399,-129.4,0,-13.83,0.04,1594906699,1595406569,4855.4,2605
267999,Closed,959718,USDCHF,BUY,0.01,0.94551,0.93262,,,0.88399,-128.9,0,-13.78,0.04,1594906695,1595406570,4855.52,2608
267999,Closed,959717,USDCHF,BUY,0.01,0.94551,0.93262,,,0.88399,-128.9,0,-13.78,0.04,1594906695,1595406570,4855.44,2606
267999,Closed,959716,USDCHF,BUY,0.01,0.94551,0.93277,,,0.88399,-127.4,0,-13.62,0.04,1594906693,1595406809,4851.34,2764
267999,Closed,959714,USDCHF,BUY,0.01,0.9455,0.93258,,,0.88399,-129.2,0,-13.81,0.04,1594906692,1595406575,4855.96,2619
267999,Closed,959713,USDCHF,BUY,0.01,0.9455,0.93281,,,0.88399,-126.9,0,-13.56,0.04,1594906691,1595406812,4851.52,2768
267999,Closed,959711,USDCHF,BUY,0.01,0.9455,0.93259,,,0.88399,-129.1,0,-13.8,0.04,1594906686,1595406573,4855.72,2613
267999,Closed,959710,USDCHF,BUY,0.01,0.9455,0.93258,,,0.88399,-129.2,0,-13.81,0.04,1594906686,1595406575,4855.92,2618
267999,Closed,959709,USDCHF,BUY,0.01,0.9455,0.93256,,,0.88399,-129.4,0,-13.84,0.04,1594906686,1595406658,4853.6,2656
267999,Closed,959708,USDCHF,BUY,0.01,0.94553,0.93259,,,0.88399,-129.4,0,-13.84,0.04,1594906683,1595406573,4855.68,2612
267999,Closed,959707,USDCHF,BUY,0.01,0.94554,0.93264,,,0.88399,-129,0,-13.79,0.04,1594906683,1595406568,4855.24,2601
267999,Closed,959705,USDCHF,BUY,0.01,0.94557,0.93259,,,0.88399,-129.8,0,-13.88,0.04,1594906681,1595406574,4855.84,2616
267999,Closed,959704,USDCHF,BUY,0.01,0.94551,0.93259,,,0.88399,-129.2,0,-13.81,0.04,1594906677,1595406574,4855.8,2615
267999,Closed,959703,USDCHF,BUY,0.01,0.94547,0.93259,,,0.88399,-128.8,0,-13.77,0.04,1594906676,1595406574,4855.76,2614
267999,Closed,959702,USDCHF,BUY,0.01,0.94545,0.93256,,,0.88399,-128.9,0,-13.78,0.04,1594906674,1595406577,4856.04,2621
267999,Closed,959700,USDCHF,BUY,0.01,0.94546,0.93256,,,0.88399,-129,0,-13.79,0.04,1594906672,1595406577,4856,2620
267999,Closed,959699,USDCHF,BUY,0.01,0.94551,0.93256,,,0.88399,-129.5,0,-13.85,0.04,1594906669,1595406577,4856.08,2622
267999,Closed,959698,USDCHF,BUY,0.01,0.94551,0.93254,,,0.88399,-129.7,0,-13.87,0.04,1594906669,1595406578,4856.12,2623
267999,Closed,959697,USDCHF,BUY,0.01,0.94539,0.93254,,,0.88399,-128.5,0,-13.74,0.04,1594906666,1595406579,4856.2,2625
267999,Closed,959696,USDCHF,BUY,0.01,0.9454,0.93254,,,0.88399,-128.6,0,-13.75,0.04,1594906665,1595406578,4856.16,2624
267999,Closed,959695,USDCHF,BUY,0.01,0.94525,0.93254,,,0.88399,-127.1,0,-13.59,0.04,1594906657,1595406579,4856.24,2626
267999,Closed,959694,USDCHF,BUY,0.01,0.94522,0.93255,,,0.88399,-126.7,0,-13.55,0.04,1594906651,1595406583,4856.28,2627
267999,Closed,959690,USDCHF,BUY,0.01,0.94532,0.93257,,,0.88399,-127.5,0,-13.63,0.04,1594906635,1595406615,4855.72,2643
267999,Closed,959686,USDCHF,BUY,0.01,0.94537,0.93255,,,0.88399,-128.2,0,-13.71,0.04,1594906632,1595406583,4856.32,2628
267999,Closed,959684,USDCHF,BUY,0.01,0.94538,0.93255,,,0.88399,-128.3,0,-13.72,0.04,1594906629,1595406608,4856.4,2630
267999,Closed,959683,USDCHF,BUY,0.01,0.94529,0.93255,,,0.88399,-127.4,0,-13.62,0.04,1594906627,1595406584,4856.36,2629
267999,Closed,959680,USDCHF,BUY,0.01,0.94528,0.93255,,,0.88399,-127.3,0,-13.61,0.04,1594906623,1595406609,4856.48,2632
267999,Closed,959528,USDCHF,BUY,0.01,0.94531,0.94508,,,0.88279,-2.3,0,-0.24,0,1594906396,1594906449,4859.77,2576
267999,Closed,959497,USDCHF,BUY,0.01,0.94533,0.93255,,,0.88399,-127.8,0,-13.66,0.04,1594906353,1595406609,4856.52,2633
267999,Closed,959314,USDCHF,BUY,0.01,0.94532,0.93255,,,0.88399,-127.7,0,-13.65,0.04,1594906061,1595406609,4856.44,2631
267999,Closed,959313,USDCHF,BUY,0.01,0.94534,0.93255,,,0.88399,-127.9,0,-13.68,0.04,1594906055,1595406610,4856.56,2634
267999,Closed,959312,USDCHF,BUY,0.01,0.94535,0.93256,,,0.88399,-127.9,0,-13.67,0.04,1594906052,1595406611,4856.6,2635
267999,Closed,959311,USDCHF,BUY,0.01,0.94535,0.93256,,,0.88399,-127.9,0,-13.67,0.04,1594906050,1595406613,4856.24,2638
267999,Closed,959310,USDCHF,BUY,0.01,0.94535,0.93257,,,0.88399,-127.8,0,-13.66,0.04,1594906047,1595406615,4855.68,2642
267999,Closed,959309,USDCHF,BUY,0.01,0.94535,0.93257,,,0.88399,-127.8,0,-13.66,0.04,1594906046,1595406620,4854.76,2649
267999,Closed,959308,USDCHF,SELL,0.01,0.94505,0.9329,,,0.88428,121.5,0,12.82,-0.2,1594906042,1595406616,4855.32,2645
267999,Closed,959304,USDCHF,SELL,0.01,0.94506,0.9329,,,0.88428,121.6,0,12.83,-0.2,1594906036,1595406616,4855.52,2644
267999,Closed,959303,USDCHF,SELL,0.01,0.94506,0.9329,,,0.88428,121.6,0,12.83,-0.2,1594906036,1595406615,4855.64,2641
267999,Closed,959302,USDCHF,SELL,0.01,0.94505,0.93287,,,0.88428,121.8,0,12.86,-0.2,1594906034,1595406614,4856.04,2639
267999,Closed,959301,USDCHF,SELL,0.01,0.94505,0.94537,,,0.88309,-3.2,0,-0.34,0,1594906030,1594906411,4859.77,2572
267999,Closed,959300,USDCHF,SELL,0.01,0.94505,0.94534,,,0.88309,-2.9,0,-0.31,0,1594906028,1594906417,4859.77,2573
267999,Closed,959298,USDCHF,SELL,0.01,0.94505,0.94531,,,0.88309,-2.6,0,-0.28,0,1594906025,1594906420,4859.77,2574
267999,Closed,959297,USDCHF,SELL,0.01,0.94505,0.94533,,,0.88309,-2.8,0,-0.3,0,1594906022,1594906429,4859.77,2575
267999,Closed,959296,USDCHF,SELL,0.01,0.94504,0.93289,,,0.88428,121.5,0,12.82,-0.2,1594906019,1595406614,4855.84,2640
267999,Closed,959295,USDCHF,SELL,0.01,0.94505,0.93287,,,0.88428,121.8,0,12.86,-0.2,1594906017,1595406620,4854.56,2650
267999,Closed,959294,USDCHF,SELL,0.01,0.94505,0.93286,,,0.88428,121.9,0,12.87,-0.2,1594906016,1595406664,4853.24,2659
267999,Closed,959293,USDCHF,SELL,0.01,0.94505,0.93287,,,0.88428,121.8,0,12.86,-0.2,1594906011,1595406620,4854.36,2651
267999,Closed,959292,USDCHF,SELL,0.01,0.94505,0.9329,,,0.88428,121.5,0,12.82,-0.2,1594906009,1595406612,4856.4,2636
267999,Closed,959291,USDCHF,SELL,0.01,0.94505,0.9329,,,0.88428,121.5,0,12.82,-0.2,1594906005,1595406612,4856.2,2637
267999,Closed,959290,USDCHF,SELL,0.01,0.94505,0.93293,,,0.88428,121.2,0,12.79,-0.2,1594906003,1595406618,4854.92,2647
267999,Closed,959289,USDCHF,SELL,0.01,0.94505,0.93287,,,0.88428,121.8,0,12.86,-0.2,1594905993,1595406622,4853.96,2653
267999,Closed,959288,USDCHF,SELL,0.01,0.94505,0.93287,,,0.88428,121.8,0,12.86,-0.2,1594905989,1595406622,4854.16,2652
267999,Closed,959287,USDCHF,SELL,0.01,0.94506,0.93287,,,0.88428,121.9,0,12.87,-0.2,1594905987,1595406622,4853.56,2655
267999,Closed,959286,USDCHF,SELL,0.01,0.94506,0.93286,,,0.88428,122,0,12.88,-0.2,1594905987,1595406664,4853.04,2660
267999,Closed,959285,USDCHF,SELL,0.01,0.94506,0.93293,,,0.88428,121.3,0,12.8,-0.2,1594905984,1595406618,4855.12,2646
267999,Closed,959284,USDCHF,SELL,0.01,0.94506,0.93287,,,0.88428,121.9,0,12.87,-0.2,1594905981,1595406622,4853.76,2654
267999,Closed,959283,USDCHF,SELL,0.01,0.94506,0.93293,,,0.88428,121.3,0,12.8,-0.2,1594905981,1595406619,4854.72,2648
267999,Closed,959278,USDCHF,BUY,0.01,0.94543,0.93253,,,0.88399,-129,0,-13.79,0.04,1594905945,1595406663,4853.44,2658
267999,Closed,959265,USDCHF,SELL,0.01,0.94495,0.93286,,,0.88428,120.9,0,12.76,-0.2,1594905907,1595406666,4852.44,2663
267999,Closed,959263,USDCHF,SELL,0.01,0.94495,0.93286,,,0.88428,120.9,0,12.76,-0.2,1594905903,1595406663,4853.4,2657
267999,Closed,959258,USDCHF,SELL,0.01,0.94486,0.93286,,,0.88428,120,0,12.66,-0.2,1594905900,1595406666,4852.24,2664
